baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,feature
708.602169691234,-0.38125388742932,0.100654430185287,-3.78775069043159,0.000152017272594298,0.00128363812193443,ENSG00000000003
0,,,,,,ENSG00000000005
520.297900552084,0.20681271539039,0.112218674571082,1.84294384317816,0.065337210073193,0.196545840680715,ENSG00000000419
237.163036796015,0.0379205923946069,0.143444716339663,0.264356843265071,0.791504963001306,0.91145800084789,ENSG00000000457
57.9326331250967,-0.0881676962634678,0.287141995232584,-0.307052600202392,0.75880333554026,0.895034449955496,ENSG00000000460
0.318098378392895,-1.378233965407,3.49987526565862,-0.39379516719652,0.693732272741942,,ENSG00000000938
5817.35286765231,0.426402224666589,0.0883133782601089,4.82828573730594,1.37713398729964e-06,1.82149460917373e-05,ENSG00000000971
1282.10638546592,-0.241071141809462,0.0887206434860736,-2.71719334235106,0.00658381349905911,0.0327790637285384,ENSG00000001036
609.892091906969,-0.0476166343961445,0.166653925431865,-0.285721649056579,0.775091322076703,0.902915966008374,ENSG00000001084
369.342807845239,-0.500364060039518,0.12087993050676,-4.13934768113997,3.48294760860273e-05,0.000342369571907798,ENSG00000001167
183.237674249271,-0.123899047928003,0.179901287921847,-0.688705730566128,0.491008469228229,0.723644174592964,ENSG00000001460
2813.85122198422,-0.0410661404176433,0.10256239651001,-0.400401529362032,0.688860797986907,0.856506702352632,ENSG00000001461
539.8235458671,-0.0040488788132972,0.10671218912923,-0.037942046230482,0.96973388912478,0.988316932390237,ENSG00000001497
114.03778409508,0.224944309431856,0.216577793962844,1.03863053231785,0.298976600245243,0.548892400500037,ENSG00000001561
598.668142741294,-0.2502373606901,0.108280993862275,-2.31099985107619,0.0208328631198906,0.0821467314797437,ENSG00000001617
5.7649879371736,-1.08723790522777,0.792115883369211,-1.37257430138034,0.169884725565193,0.386360771097426,ENSG00000001626
1779.82871935893,-0.226673505049417,0.0806196259361333,-2.8116417363309,0.00492893693679667,0.0258546840122829,ENSG00000001629
54.727728886165,0.012611630475448,0.312533033704504,0.0403529518974691,0.967811738618618,0.98732827476967,ENSG00000001630
785.453250774629,-0.0366892115757747,0.103232231211916,-0.355404616804792,0.722286490633824,0.87597583943132,ENSG00000001631
183.860422539257,-0.31053245498126,0.159944269294993,-1.94150410233536,0.0521971623181524,0.166344430311411,ENSG00000002016
1.42773408312638,-1.98126646017204,1.84067962683967,-1.07637767663771,0.281758381904593,,ENSG00000002079
178.056714274042,0.0889957131435587,0.155077410633087,0.573879282483783,0.566049493474193,0.778297247884229,ENSG00000002330
1253.63083632383,0.186657476780477,0.105812171272607,1.76404542630154,0.0777243314407563,0.222059450875287,ENSG00000002549
8285.42119089887,0.0897507485743673,0.0804356560592706,1.11580800072337,0.264504328365955,0.510470501439119,ENSG00000002586
0.528897429425744,-0.716814702056709,3.29446004205226,-0.217581847376171,0.827754929343814,,ENSG00000002587
0.105978355992386,-0.463691271907545,3.52308373749196,-0.131615171950935,0.895288684444562,,ENSG00000002726
6.89982616366639,-0.269491829324527,0.777539569998148,-0.346595645704783,0.728895117601186,0.879141043695336,ENSG00000002745
108.442359160607,0.102439899176383,0.199016992516057,0.51472941019405,0.606742118847024,0.806722244898159,ENSG00000002746
349.807740878471,-0.16021584406665,0.132463169144277,-1.20951238824843,0.226466054620969,0.46263229832372,ENSG00000002822
7168.82575403564,0.396642638270003,0.0929191645175305,4.26868494060954,1.9662876373653e-05,0.000207057438822557,ENSG00000002834
250.508248733712,0.404389935451244,0.140172365201352,2.88494764906302,0.00391478754483334,0.0212641729009507,ENSG00000002919
540.269559761662,0.361036731168688,0.146414297159531,2.46585707934867,0.0136685860451218,0.0588287760607792,ENSG00000002933
1065.27029988478,-0.0725648655343118,0.092169239447679,-0.787300252981952,0.431106121634817,0.674946800537066,ENSG00000003056
377.977300973334,-0.940978768765615,0.143800821792875,-6.54362580848782,6.00449264448719e-11,1.51397193559182e-09,ENSG00000003096
104.516320058985,-0.896585705551132,0.292592645758404,-3.06427970268073,0.00218194806124327,0.0129976766633145,ENSG00000003137
0.742897581513727,0.317865617341381,2.52081222031205,0.126096507617705,0.899655531923661,,ENSG00000003147
116.350067230415,-0.280162133721973,0.194618662220283,-1.43954403203566,0.14999644384931,0.356510994029712,ENSG00000003249
851.094610270363,0.171901828934157,0.0957246635379682,1.79579454845483,0.0725271980789443,0.21161127410771,ENSG00000003393
80.1570525284788,-0.408120367621999,0.227309926557713,-1.7954357462624,0.0725843014424929,0.21167912962289,ENSG00000003400
2546.61419680864,1.19043257875724,0.120621212416853,9.86918100809033,5.66250422309955e-23,4.81526538368107e-21,ENSG00000003402
4469.51547111392,-0.196611359075836,0.149792732472384,-1.31255606217133,0.189332583338758,0.414083199372938,ENSG00000003436
290.814916945508,-0.0510651239933336,0.135903797181097,-0.375744644759905,0.707106744126372,0.866779110839073,ENSG00000003509
2117.46434149409,-0.188754534570082,0.0951184573907025,-1.98441543048544,0.0472095472521737,0.15407199816477,ENSG00000003756
25.5043187098086,1.00480553319746,0.372656704487553,2.69633021785877,0.00701081273173138,0.034570823831415,ENSG00000003987
38.4397332377094,0.551452598914221,0.380280802539357,1.45011947811157,0.147025204303704,0.351301574975105,ENSG00000003989
1225.35425318088,0.366587761547413,0.088277413415099,4.15267900775071,3.28605522217348e-05,0.000325500019479909,ENSG00000004059
84.8826514051604,-0.166272680895258,0.2207257996508,-0.753299710130442,0.451269832962922,0.691984517404402,ENSG00000004139
1460.11823233908,0.143566862843564,0.0868849218078204,1.65237949066834,0.0984572137942308,0.262999948182308,ENSG00000004142
3634.48774846585,-0.0389907265303618,0.112469566610466,-0.346678018822681,0.728833225705516,0.879141043695336,ENSG00000004399
1224.83873003951,0.0301408846446745,0.119874093450822,0.251437852641944,0.801475605298017,0.915536827544839,ENSG00000004455
1.31744467960502,-1.02940461309858,1.63080119401756,-0.63122630574153,0.527892564185746,,ENSG00000004468
466.436178170793,-0.0734350179367201,0.113836135598837,-0.645094086780212,0.518866215623393,0.742803155344916,ENSG00000004478
1237.79987702344,-0.299509069024655,0.0876460188597679,-3.4172581130452,0.000632552768258069,0.0045163015073887,ENSG00000004487
1285.22881396749,-0.188149771562878,0.0915297142099925,-2.05561410506772,0.0398197271301123,0.135703221304663,ENSG00000004534
78.1202497526934,-0.564657813402154,0.269271168474862,-2.09698578797109,0.0359948334486496,0.125424492184941,ENSG00000004660
1035.33054232716,0.368589521968896,0.10168997337227,3.62463977268979,0.000289364493303936,0.00227603101452153,ENSG00000004700
478.92540525978,-0.0302648831433743,0.112577137626352,-0.268836850727407,0.788055234118593,0.909271986954553,ENSG00000004766
2774.56152530307,-0.0738358214533981,0.0893385510460155,-0.826472117455404,0.40853632849373,0.655782470847206,ENSG00000004776
97.1812428538078,-0.40918468423915,0.214433766267322,-1.90821012642684,0.056364063330408,0.176014435080651,ENSG00000004777
365.676604490797,0.104381993667103,0.127919651527465,0.815996544867789,0.414502111847621,0.661358184142075,ENSG00000004779
914.379014067715,2.64493111947607,0.628564637752675,4.20789042306384,2.57765799439575e-05,0.000263286222793012,ENSG00000004799
0,,,,,,ENSG00000004809
12.8074400018354,-0.414672419614473,0.553710488423774,-0.748897534512854,0.453918966455135,0.693965706045472,ENSG00000004838
17.9991680687101,-1.69783433138054,0.557865845451223,-3.04344556173226,0.00233885753637391,0.0137974226654938,ENSG00000004846
0,,,,,,ENSG00000004848
150.442543565193,-0.000643222792109454,0.173511270022564,-0.00370709517615661,0.997042172768203,0.998770470106248,ENSG00000004864
412.129049598094,-0.56210817100467,0.13617386309267,-4.12787122461333,3.66137049805381e-05,0.000359125067132286,ENSG00000004866
1518.08560110584,0.0541795601801888,0.0879130331083458,0.616285870985895,0.537705862295333,0.757338906664024,ENSG00000004897
0,,,,,,ENSG00000004939
0,,,,,,ENSG00000004948
437.433192424783,-0.146670185375634,0.133187027862658,-1.10123476534727,0.270794494587985,0.517258227212565,ENSG00000004961
991.984168983081,-0.320057859306263,0.0975310333145264,-3.2816002089726,0.00103219840108328,0.00688692552728697,ENSG00000004975
0,,,,,,ENSG00000005001
2261.97159931419,0.239248559314997,0.082830085524055,2.88842583949181,0.00387175315284395,0.0210621502231354,ENSG00000005007
755.689262420725,0.217551901609587,0.109722829678307,1.98274053127703,0.0473964197315217,0.15462588760765,ENSG00000005020
1118.96464020574,-0.0327761590391659,0.0945508800964897,-0.346651020125013,0.728853511262072,0.879141043695336,ENSG00000005022
211.730039424173,0.0870674158238884,0.155281526174866,0.560706852699529,0.574997394877097,0.784894444166221,ENSG00000005059
0.423579559117188,-1.06883737114101,3.00338803898361,-0.355877215087639,0.721932519934298,,ENSG00000005073
817.882431768421,0.0569941641078018,0.108501633117063,0.52528392864198,0.599385827961711,0.800341173683364,ENSG00000005075
485.155503010875,0.360876227728082,0.132173759064377,2.73031674579455,0.00632734999358412,0.0317388607914119,ENSG00000005100
0.440537329662972,-1.51308325197977,3.48459710299776,-0.434220429867797,0.664128378868468,,ENSG00000005102
10.5601021519313,0.555759820586063,0.579524064716386,0.958993516271059,0.337562011517901,0.587931741315798,ENSG00000005108
205.662658797684,-0.392720669828291,0.171807174295677,-2.28582229722507,0.0222646566905597,0.0866178745829544,ENSG00000005156
312.284958714215,-0.223457375885427,0.136977898077182,-1.6313389168778,0.102818826003164,0.271893020489823,ENSG00000005175
8.7344713131347,0.0283553677079175,0.645956447061598,0.043896717552559,0.964986731794201,0.986469318682282,ENSG00000005187
75.3292618994688,-0.366018164707659,0.26660463863384,-1.37288745830996,0.169787336099059,0.386236731254743,ENSG00000005189
455.353420802124,0.16638209530103,0.110569199359913,1.50477796949077,0.132381169538147,0.325855778868613,ENSG00000005194
659.200813458021,0.0647746810042798,0.108536213396725,0.596802477045272,0.550639263968804,0.767862364699072,ENSG00000005206
703.286795125606,-0.183141268113123,0.109304159095759,-1.67551966574919,0.0938323158873225,0.254071641756781,ENSG00000005238
1017.28736321138,-0.0976288851729017,0.0926214049098371,-1.05406396359394,0.291853633434794,0.542111060780969,ENSG00000005243
298.031602932061,0.607377644117307,0.180893205545372,3.35765869307327,0.000786056074308169,0.00545668806608689,ENSG00000005249
462.126147642249,0.14609058284076,0.125312408566047,1.1658109880137,0.243690873640993,0.485228525513565,ENSG00000005302
2557.11461763368,-0.101767397718979,0.101758269929933,-1.00008970070985,0.317267099918357,0.567767647143948,ENSG00000005339
152.234574365394,0.240426190802395,0.189428862315656,1.2692162528103,0.204363945874385,0.434619938212033,ENSG00000005379
4.50323559058099,0.191582750655114,1.05441601225135,0.181695600625463,0.855821618698046,,ENSG00000005381
0.106141666408122,-0.521381077922899,3.53139001322807,-0.147641884914972,0.88262539793309,,ENSG00000005421
257.216416324544,0.148276141348375,0.133942871762761,1.10701032012365,0.26828946643263,0.514052768715853,ENSG00000005436
